scaff	start	end	gene	haplo	order	Ds	SEDs	Dn	SEDn	geneY.x	ortho	geneY.y	St	orderchp
Mvlyc1064A1_A1	2936322	2940189	Mvlyc1064A1_A1_g1118.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2936322	1073
Mvlyc1064A1_A1	2940331	2940615	Mvlyc1064A1_A1_g1119.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2940331	1074
Mvlyc1064A1_A1	2942081	2942764	Mvlyc1064A1_A1_g1120.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2942081	1075
Mvlyc1064A1_A1	2943057	2943600	Mvlyc1064A1_A1_g1121.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2943057	1076
Mvlyc1064A1_A1	2944227	2946866	Mvlyc1064A1_A1_g1122.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2944227	1077
Mvlyc1064A1_A1	2947325	2948402	Mvlyc1064A1_A1_g1123.t1	Mvlyc1064A1	N	0.0442	0.015	0.0662	0.0135	Mvlyc1064A1_A2_g1532.t1	OG0001251	Mvlyc1064A1_A2_g1532.t1	2947325	1078
Mvlyc1064A1_A1	2948954	2949166	Mvlyc1064A1_A1_g1124.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2948954	1079
Mvlyc1064A1_A1	2950453	2951061	Mvlyc1064A1_A1_g1125.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2950453	1080
Mvlyc1064A1_A1	2952211	2959203	Mvlyc1064A1_A1_g1126.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2952211	1081
Mvlyc1064A1_A1	2959269	2963988	Mvlyc1064A1_A1_g1127.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2959269	1082
Mvlyc1064A1_A1	2965998	2969469	Mvlyc1064A1_A1_g1128.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2965998	1083
Mvlyc1064A1_A1	2970097	2970938	Mvlyc1064A1_A1_g1129.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2970097	1084
Mvlyc1064A1_A1	2972190	2972575	Mvlyc1064A1_A1_g1130.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2972190	1085
Mvlyc1064A1_A1	2972697	2974367	Mvlyc1064A1_A1_g1131.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2972697	1086
Mvlyc1064A1_A1	2976091	2976661	Mvlyc1064A1_A1_g1132.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2976091	1087
Mvlyc1064A1_A1	2976707	2977297	Mvlyc1064A1_A1_g1133.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2976707	1088
Mvlyc1064A1_A1	2977819	2978019	Mvlyc1064A1_A1_g1134.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2977819	1089
Mvlyc1064A1_A1	2980179	2980611	Mvlyc1064A1_A1_g1135.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2980179	1090
Mvlyc1064A1_A1	2980651	2982096	Mvlyc1064A1_A1_g1136.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2980651	1091
Mvlyc1064A1_A1	2982256	2983261	Mvlyc1064A1_A1_g1137.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2982256	1092
Mvlyc1064A1_A1	2984179	2984569	Mvlyc1064A1_A1_g1138.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2984179	1093
Mvlyc1064A1_A1	2985275	2986997	Mvlyc1064A1_A1_g1139.t1	Mvlyc1064A1	N	0.0713	0.0314	0.0159	0.0063	Mvlyc1064A1_A2_g2202.t1	OG0001253	Mvlyc1064A1_A2_g2202.t1	2985275	1094
Mvlyc1064A1_A1	2987402	2994226	Mvlyc1064A1_A1_g1140.t1	Mvlyc1064A1	N	0.0306	0.0042	0.0123	0.0017	Mvlyc1064A1_A2_g2615.t1	OG0001254	Mvlyc1064A1_A2_g2615.t1	2987402	1095
Mvlyc1064A1_A1	2994712	2997178	Mvlyc1064A1_A1_g1141.t1	Mvlyc1064A1	N	0.0112	0.0042	0.0054	0.0018	Mvlyc1064A1_A2_g2616.t1	OG0001255	Mvlyc1064A1_A2_g2616.t1	2994712	1096
Mvlyc1064A1_A1	2998043	3000087	Mvlyc1064A1_A1_g1142.t1	Mvlyc1064A1	N	0.0119	0.0045	0.0054	0.0021	Mvlyc1064A1_A2_g2617.t1	OG0001256	Mvlyc1064A1_A2_g2617.t1	2998043	1097
Mvlyc1064A1_A1	3000503	3001944	Mvlyc1064A1_A1_g1143.t1	Mvlyc1064A1	N	0.0101	0.0101	0.0033	0.0023	Mvlyc1064A1_A2_g2618.t1	OG0001257	Mvlyc1064A1_A2_g2618.t1	3000503	1098
Mvlyc1064A1_A1	3003415	3005801	Mvlyc1064A1_A1_g1144.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3003415	1099
Mvlyc1064A1_A1	3006054	3008714	Mvlyc1064A1_A1_g1145.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3006054	1100
Mvlyc1064A1_A1	3008903	3009838	Mvlyc1064A1_A1_g1146.t1	Mvlyc1064A1	N	0.0063	0.0063	0.0059	0.0034	Mvlyc1064A1_A2_g2163.t1	OG0001258	Mvlyc1064A1_A2_g2163.t1	3008903	1101
Mvlyc1064A1_A1	3010500	3013897	Mvlyc1064A1_A1_g1147.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3010500	1102
Mvlyc1064A1_A1	3010588	3011613	Mvlyc1064A1_A1_g1148.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3010588	1103
Mvlyc1064A1_A1	3015842	3017282	Mvlyc1064A1_A1_g1149.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3015842	1104
Mvlyc1064A1_A1	3021106	3021730	Mvlyc1064A1_A1_g1150.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3021106	1105
Mvlyc1064A1_A1	3023246	3024145	Mvlyc1064A1_A1_g1151.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3023246	1106
Mvlyc1064A1_A1	3025827	3026707	Mvlyc1064A1_A1_g1152.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3025827	1107
Mvlyc1064A1_A1	3026963	3031312	Mvlyc1064A1_A1_g1153.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3026963	1108
Mvlyc1064A1_A1	3031644	3032825	Mvlyc1064A1_A1_g1154.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3031644	1109
Mvlyc1064A1_A1	3033187	3035601	Mvlyc1064A1_A1_g1155.t1	Mvlyc1064A1	N	0.0338	0.0073	0.0157	0.0032	Mvlyc1064A1_A2_g1927.t1	OG0001259	Mvlyc1064A1_A2_g1927.t1	3033187	1110
Mvlyc1064A1_A1	3035791	3036067	Mvlyc1064A1_A1_g1156.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3035791	1111
Mvlyc1064A1_A1	3036189	3037588	Mvlyc1064A1_A1_g1157.t1	Mvlyc1064A1	N	0.0109	0.0055	0.0068	0.0028	Mvlyc1064A1_A2_g1926.t1	OG0001260	Mvlyc1064A1_A2_g1926.t1	3036189	1112
Mvlyc1064A1_A1	3038018	3044084	Mvlyc1064A1_A1_g1158.t2	Mvlyc1064A1	N	0.0256	0.0041	0.0195	0.0023	Mvlyc1064A1_A2_g1925.t2	OG0001261	Mvlyc1064A1_A2_g1925.t2	3038018	1113
Mvlyc1064A1_A1	3044289	3046699	Mvlyc1064A1_A1_g1159.t2	Mvlyc1064A1	N	0.1071	0.0195	0.0561	0.0065	Mvlyc1064A1_A2_g1924.t2	OG0001262	Mvlyc1064A1_A2_g1924.t2	3044289	1114
Mvlyc1064A1_A1	3048163	3050355	Mvlyc1064A1_A1_g1160.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3048163	1115
Mvlyc1064A1_A1	3050902	3054160	Mvlyc1064A1_A1_g1161.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3050902	1116
Mvlyc1064A1_A1	3055801	3056372	Mvlyc1064A1_A1_g1162.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3055801	1117
Mvlyc1064A1_A1	3056401	3056938	Mvlyc1064A1_A1_g1163.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3056401	1118
Mvlyc1064A1_A1	3058358	3062694	Mvlyc1064A1_A1_g1164.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3058358	1119
Mvlyc1064A1_A1	3063623	3067996	Mvlyc1064A1_A1_g1165.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3063623	1120
Mvlyc1064A1_A1	3068531	3068830	Mvlyc1064A1_A1_g1166.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3068531	1121
Mvlyc1064A1_A1	3068865	3070179	Mvlyc1064A1_A1_g1167.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3068865	1122
Mvlyc1064A1_A1	3072306	3073478	Mvlyc1064A1_A1_g1169.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3072306	1124
Mvlyc1064A1_A1	3074600	3074882	Mvlyc1064A1_A1_g1170.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3074600	1125
Mvlyc1064A1_A1	3075092	3075444	Mvlyc1064A1_A1_g1171.t1	Mvlyc1064A1	N	0.0228	0.0187	0.0349	0.015	Mvlyc1064A1_A2_g1625.t1	OG0001264	Mvlyc1064A1_A2_g1625.t1	3075092	1126
Mvlyc1064A1_A1	3076060	3076719	Mvlyc1064A1_A1_g1172.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3076060	1127
Mvlyc1064A1_A1	3077180	3080838	Mvlyc1064A1_A1_g1173.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3077180	1128
Mvlyc1064A1_A1	3082677	3084998	Mvlyc1064A1_A1_g1174.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3082677	1129
Mvlyc1064A1_A1	3085143	3087917	Mvlyc1064A1_A1_g1175.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3085143	1130
Mvlyc1064A1_A1	3089466	3089808	Mvlyc1064A1_A1_g1176.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3089466	1131
Mvlyc1064A1_A1	3089895	3090241	Mvlyc1064A1_A1_g1177.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3089895	1132
Mvlyc1064A1_A1	3091402	3092099	Mvlyc1064A1_A1_g1178.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3091402	1133
Mvlyc1064A1_A1	3092860	3095963	Mvlyc1064A1_A1_g1179.t1	Mvlyc1064A1	N	0.0288	0.0061	0.0202	0.0032	Mvlyc1064A1_A2_g2239.t1	OG0001265	Mvlyc1064A1_A2_g2239.t1	3092860	1134
Mvlyc1064A1_A1	3096186	3097883	Mvlyc1064A1_A1_g1180.t1	Mvlyc1064A1	N	0.028	0.0085	0.0195	0.0042	Mvlyc1064A1_A2_g2238.t1	OG0001266	Mvlyc1064A1_A2_g2238.t1	3096186	1135
Mvlyc1064A1_A1	3098348	3102025	Mvlyc1064A1_A1_g1181.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3098348	1136
Mvlyc1064A1_A1	3102286	3103260	Mvlyc1064A1_A1_g1182.t1	Mvlyc1064A1	N	0.1547	0.0316	0.0725	0.0116	Mvlyc1064A1_A2_g1441.t1	OG0001267	Mvlyc1064A1_A2_g1441.t1	3102286	1137
Mvlyc1064A1_A1	3103348	3104148	Mvlyc1064A1_A1_g1183.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3103348	1138
Mvlyc1064A1_A1	3104710	3107087	Mvlyc1064A1_A1_g1184.t1	Mvlyc1064A1	N	0.0512	0.0106	0.0131	0.0028	Mvlyc1064A1_A2_g1428.t1	OG0001268	Mvlyc1064A1_A2_g1428.t1	3104710	1139
Mvlyc1064A1_A1	3107476	3107769	Mvlyc1064A1_A1_g1185.t1	Mvlyc1064A1	N	0.0546	0.0318	0.0133	0.0077	Mvlyc1064A1_A2_g1427.t1	OG0001269	Mvlyc1064A1_A2_g1427.t1	3107476	1140
Mvlyc1064A1_A1	3108018	3108763	Mvlyc1064A1_A1_g1186.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3108018	1141
Mvlyc1064A1_A1	3108819	3109843	Mvlyc1064A1_A1_g1187.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3108819	1142
Mvlyc1064A1_A1	3110513	3114459	Mvlyc1064A1_A1_g1188.t1	Mvlyc1064A1	N	0.0205	0.0044	0.0151	0.0025	Mvlyc1064A1_A2_g1402.t1	OG0001270	Mvlyc1064A1_A2_g1402.t1	3110513	1143
Mvlyc1064A1_A1	3115035	3115941	Mvlyc1064A1_A1_g1189.t1	Mvlyc1064A1	N	0.0198	0.0114	0.0125	0.0063	Mvlyc1064A1_A2_g1403.t1	OG0001271	Mvlyc1064A1_A2_g1403.t1	3115035	1144
Mvlyc1064A1_A1	3116893	3120464	Mvlyc1064A1_A1_g1191.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3116893	1145
Mvlyc1064A1_A1	3118474	3119715	Mvlyc1064A1_A1_g1192.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3118474	1146
Mvlyc1064A1_A1	3122190	3124808	Mvlyc1064A1_A1_g1195.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3122190	1148
Mvlyc1064A1_A1	3125001	3125621	Mvlyc1064A1_A1_g1196.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3125001	1149
Mvlyc1064A1_A1	3125858	3130622	Mvlyc1064A1_A1_g1197.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3125858	1150
Mvlyc1064A1_A1	3133131	3135883	Mvlyc1064A1_A1_g1198.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3133131	1151
Mvlyc1064A1_A1	3135962	3137566	Mvlyc1064A1_A1_g1199.t1	Mvlyc1064A1	N	0.0461	0.0109	0.0478	0.0065	Mvlyc1064A1_A2_g1965.t1	OG0001273	Mvlyc1064A1_A2_g1965.t1	3135962	1152
Mvlyc1064A1_A1	3137879	3139458	Mvlyc1064A1_A1_g1200.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3137879	1153
Mvlyc1064A1_A1	3139638	3144611	Mvlyc1064A1_A1_g1201.t2	Mvlyc1064A1	N	0.0029	0.0017	0.0016	8e-04	Mvlyc1064A1_A2_g2422.t2	OG0001274	Mvlyc1064A1_A2_g2422.t2	3139638	1154
Mvlyc1064A1_A1	3145545	3147507	Mvlyc1064A1_A1_g1202.t1	Mvlyc1064A1	N	0.1326	0.023	0.0705	0.0087	Mvlyc1064A1_A2_g2421.t1	OG0001275	Mvlyc1064A1_A2_g2421.t1	3145545	1155
Mvlyc1064A1_A1	3147819	3150112	Mvlyc1064A1_A1_g1203.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3147819	1156
Mvlyc1064A1_A1	3151280	3151508	Mvlyc1064A1_A1_g1204.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3151280	1157
Mvlyc1064A1_A1	3151825	3152094	Mvlyc1064A1_A1_g1205.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3151825	1158
Mvlyc1064A1_A1	3157386	3158156	Mvlyc1064A1_A1_g1206.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3157386	1159
Mvlyc1064A1_A1	3158375	3159120	Mvlyc1064A1_A1_g1207.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3158375	1160
Mvlyc1064A1_A1	3159237	3159521	Mvlyc1064A1_A1_g1208.t1	Mvlyc1064A1	N	0.0237	0.0168	0.0171	0.0099	Mvlyc1064A1_A2_g2707.t1	OG0001276	Mvlyc1064A1_A2_g2707.t1	3159237	1161
Mvlyc1064A1_A1	3159656	3160247	Mvlyc1064A1_A1_g1209.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3159656	1162
Mvlyc1064A1_A1	3164779	3166951	Mvlyc1064A1_A1_g1210.t1	Mvlyc1064A1	N	0.0223	0.0085	0.0052	0.0026	Mvlyc1064A1_A2_g1411.t1	OG0001277	Mvlyc1064A1_A2_g1411.t1	3164779	1163
Mvlyc1064A1_A1	3168077	3169224	Mvlyc1064A1_A1_g1211.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3168077	1164
Mvlyc1064A1_A1	3171574	3174860	Mvlyc1064A1_A1_g1213.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3171574	1166
Mvlyc1064A1_A1	3176317	3176478	Mvlyc1064A1_A1_g1214.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3176317	1167
Mvlyc1064A1_A1	3176794	3177673	Mvlyc1064A1_A1_g1215.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3176794	1168
Mvlyc1064A1_A1	3178395	3179220	Mvlyc1064A1_A1_g1216.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3178395	1169
Mvlyc1064A1_A1	3181125	3181559	Mvlyc1064A1_A1_g1217.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3181125	1170
Mvlyc1064A1_A1	3184491	3185824	Mvlyc1064A1_A1_g1218.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3184491	1171
Mvlyc1064A1_A1	3185793	3188061	Mvlyc1064A1_A1_g1219.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3185793	1172
Mvlyc1064A1_A1	3186854	3187597	Mvlyc1064A1_A1_g1220.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3186854	1173
Mvlyc1064A1_A1	3189050	3195319	Mvlyc1064A1_A1_g1221.t1	Mvlyc1064A1	N	0.0476	0.0062	0.0202	0.0024	Mvlyc1064A1_A2_g2248.t1	OG0001279	Mvlyc1064A1_A2_g2248.t1	3189050	1174
Mvlyc1064A1_A1	3195577	3196417	Mvlyc1064A1_A1_g1222.t1	Mvlyc1064A1	N	0.0663	0.024	0.0135	0.0061	Mvlyc1064A1_A2_g2249.t1	OG0001280	Mvlyc1064A1_A2_g2249.t1	3195577	1175
Mvlyc1064A1_A1	3196842	3197441	Mvlyc1064A1_A1_g1223.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3196842	1176
Mvlyc1064A1_A1	3198097	3198669	Mvlyc1064A1_A1_g1224.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3198097	1177
Mvlyc1064A1_A1	3198976	3199411	Mvlyc1064A1_A1_g1225.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3198976	1178
Mvlyc1064A1_A1	3201155	3201551	Mvlyc1064A1_A1_g1226.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3201155	1179
Mvlyc1064A1_A1	3203750	3205887	Mvlyc1064A1_A1_g1227.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3203750	1180
Mvlyc1064A1_A1	3207105	3211431	Mvlyc1064A1_A1_g1229.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3207105	1181
Mvlyc1064A1_A1	3211754	3213594	Mvlyc1064A1_A1_g1230.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3211754	1182
Mvlyc1064A1_A1	3215913	3218813	Mvlyc1064A1_A1_g1231.t2	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2785.t2	OG0001281	Mvlyc1064A1_A2_g2785.t2	3215913	1183
Mvlyc1064A1_A1	3219240	3221354	Mvlyc1064A1_A1_g1232.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2786.t1	OG0001282	Mvlyc1064A1_A2_g2786.t1	3219240	1184
Mvlyc1064A1_A1	3221936	3222594	Mvlyc1064A1_A1_g1233.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2787.t1	OG0001283	Mvlyc1064A1_A2_g2787.t1	3221936	1185
Mvlyc1064A1_A1	3224048	3225965	Mvlyc1064A1_A1_g1234.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2788.t1	OG0001284	Mvlyc1064A1_A2_g2788.t1	3224048	1186
Mvlyc1064A1_A1	3226394	3229199	Mvlyc1064A1_A1_g1235.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2789.t1	OG0001285	Mvlyc1064A1_A2_g2789.t1	3226394	1187
Mvlyc1064A1_A1	3231159	3234807	Mvlyc1064A1_A1_g1236.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2790.t1	OG0001286	Mvlyc1064A1_A2_g2790.t1	3231159	1188
Mvlyc1064A1_A1	3236298	3238095	Mvlyc1064A1_A1_g1237.t1	Mvlyc1064A1	N	0.0445	0.0147	0.0279	0.0062	Mvlyc1064A1_A2_g2791.t1	OG0001287	Mvlyc1064A1_A2_g2791.t1	3236298	1189
Mvlyc1064A1_A1	3239229	3242046	Mvlyc1064A1_A1_g1238.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2792.t1	OG0001288	Mvlyc1064A1_A2_g2792.t1	3239229	1190
Mvlyc1064A1_A1	3242237	3243981	Mvlyc1064A1_A1_g1239.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2793.t1	OG0001289	Mvlyc1064A1_A2_g2793.t1	3242237	1191
Mvlyc1064A1_A1	3245830	3247989	Mvlyc1064A1_A1_g1240.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2794.t1	OG0001290	Mvlyc1064A1_A2_g2794.t1	3245830	1192
Mvlyc1064A1_A1	3248498	3254042	Mvlyc1064A1_A1_g1241.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2795.t1	OG0001291	Mvlyc1064A1_A2_g2795.t1	3248498	1193
Mvlyc1064A1_A1	3259899	3261228	Mvlyc1064A1_A1_g1242.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2796.t1	OG0001292	Mvlyc1064A1_A2_g2796.t1	3259899	1194
Mvlyc1064A1_A1	3261448	3262668	Mvlyc1064A1_A1_g1243.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2797.t1	OG0001293	Mvlyc1064A1_A2_g2797.t1	3261448	1195
Mvlyc1064A1_A1	3263169	3264801	Mvlyc1064A1_A1_g1244.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2798.t1	OG0001294	Mvlyc1064A1_A2_g2798.t1	3263169	1196
Mvlyc1064A1_A1	3267784	3268919	Mvlyc1064A1_A1_g1245.t2	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2799.t2	OG0001295	Mvlyc1064A1_A2_g2799.t2	3267784	1197
Mvlyc1064A1_A1	3273914	3276841	Mvlyc1064A1_A1_g1246.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2800.t1	OG0001296	Mvlyc1064A1_A2_g2800.t1	3273914	1198
Mvlyc1064A1_A1	3277429	3279145	Mvlyc1064A1_A1_g1247.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2801.t1	OG0001297	Mvlyc1064A1_A2_g2801.t1	3277429	1199
Mvlyc1064A1_A1	3279614	3281427	Mvlyc1064A1_A1_g1248.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2802.t1	OG0001298	Mvlyc1064A1_A2_g2802.t1	3279614	1200
Mvlyc1064A1_A1	3284359	3286879	Mvlyc1064A1_A1_g1249.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2803.t1	OG0001299	Mvlyc1064A1_A2_g2803.t1	3284359	1201
Mvlyc1064A1_A1	3289330	3291290	Mvlyc1064A1_A1_g1250.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2804.t1	OG0001300	Mvlyc1064A1_A2_g2804.t1	3289330	1202
Mvlyc1064A1_A1	3291750	3292872	Mvlyc1064A1_A1_g1251.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2805.t1	OG0001301	Mvlyc1064A1_A2_g2805.t1	3291750	1203
Mvlyc1064A1_A1	3293435	3294595	Mvlyc1064A1_A1_g1252.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2806.t1	OG0001302	Mvlyc1064A1_A2_g2806.t1	3293435	1204
Mvlyc1064A1_A1	3299543	3301627	Mvlyc1064A1_A1_g1253.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2808.t1	OG0001303	Mvlyc1064A1_A2_g2808.t1	3299543	1205
Mvlyc1064A1_A1	3302338	3304876	Mvlyc1064A1_A1_g1254.t2	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2809.t1	OG0001304	Mvlyc1064A1_A2_g2809.t1	3302338	1206
Mvlyc1064A1_A1	3309161	3309472	Mvlyc1064A1_A1_g1255.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2810.t1	OG0001305	Mvlyc1064A1_A2_g2810.t1	3309161	1207
Mvlyc1064A1_A1	3309833	3311476	Mvlyc1064A1_A1_g1256.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2811.t1	OG0001306	Mvlyc1064A1_A2_g2811.t1	3309833	1208
Mvlyc1064A1_A1	3316489	3317656	Mvlyc1064A1_A1_g1257.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	3316489	1209
Mvlyc1064A1_A1	3318298	3320270	Mvlyc1064A1_A1_g1258.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2812.t1	OG0001307	Mvlyc1064A1_A2_g2812.t1	3318298	1210
Mvlyc1064A1_A1	3320827	3323669	Mvlyc1064A1_A1_g1259.t2	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2813.t2	OG0001308	Mvlyc1064A1_A2_g2813.t2	3320827	1211
Mvlyc1064A1_A1	3323907	3326513	Mvlyc1064A1_A1_g1260.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2814.t1	OG0001309	Mvlyc1064A1_A2_g2814.t1	3323907	1212
Mvlyc1064A1_A1	3327895	3332234	Mvlyc1064A1_A1_g1261.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2815.t1	OG0001310	Mvlyc1064A1_A2_g2815.t1	3327895	1213
